정류소아이디,정류소명,경도,위도,위치정보(주변설명),데이터 기준일자
405002610,귀덕1리 성로동,126.298026,33.432137,,2022-11-01
405001073,귀덕1리 신서동,126.2902,33.42905,신주소 184호 앞(귀덕 방향),2022-11-01
405002575,귀덕1리사무소,126.296965,33.43621,,2022-11-01
405002574,귀덕1리사무소,126.297272,33.435895,,2022-11-01
405001074,귀덕1리신서동,126.289033,33.428117,신서동농산물집하장앞,2022-11-01
405001223,귀덕2리,126.280415,33.438128,마을입구 앞,2022-11-01
405001224,귀덕2리,126.279145,33.437318,마을입구 맞은편,2022-11-01
405001069,귀덕3리,126.297017,33.421283,,2022-11-01
405001087,귀덕3리,126.292017,33.4182,단독주택(5072) 맞은편,2022-11-01
405001066,귀덕3리,126.296533,33.41725,중산간서로 5070건물 우측,2022-11-01
405001090,귀덕3리,126.2962,33.419017,귀덕3리경로당 앞,2022-11-01
405001089,귀덕3리,126.296183,33.418933,귀덕3리경로당 건너편(봉성리방향),2022-11-01
405001429,귀덕3리,126.296583,33.41925,,2022-11-01
405001070,귀덕3리,126.297133,33.421333,,2022-11-01
405001068,귀덕3리,126.29675,33.4193,,2022-11-01
405001067,귀덕3리,126.29645,33.417517,,2022-11-01
405001088,귀덕3리,126.292299,33.418004,귀덕3리마을 맞은편(봉성리방향),2022-11-01
405001222,귀덕새마을금고,126.282361,33.43974,MG새마을금고 우측,2022-11-01
405001221,귀덕새마을금고,126.283271,33.439941,푸른콘도이정표 앞,2022-11-01
405000849,귀덕초등학교,126.2948,33.441783,마을안 팽나무앞,2022-11-01
405001215,귀덕초등학교,126.294139,33.443722,귀덕초등학교 앞,2022-11-01
405000848,귀덕초등학교,126.29505,33.4416,대보농산 좌측,2022-11-01
405000713,귀일중학교,126.405123,33.481209,하귀우체국 좌측,2022-11-01
405000714,귀일중학교,126.405456,33.480981,고가네이가네손칼국수좌측,2022-11-01
406000483,그랜드 조선 제주,126.40992,33.250366,롯데호텔 맞은편,2022-11-01
406000682,그린카센터,126.828567,33.316983,CU표선남촌점 맞은편,2022-11-01
406001034,그린카센터,126.828667,33.316867,CU표선남촌점 좌측,2022-11-01
405001126,극락사,126.406772,33.456338,극락사 우측,2022-11-01
405001125,극락사,126.406951,33.456537,극락사 건너편,2022-11-01
405001721,근로복지공단,126.544359,33.499833,근로복지공단 앞,2022-11-01
405001720,근로복지공단,126.544539,33.499859,다모토리/제주중앙공인중개소 앞,2022-11-01
405001963,금능 블루하와이,126.219545,33.381667,블루하와이리조트 맞은편,2022-11-01
405001962,금능 블루하와이,126.219247,33.381726,블루하와이리조트 앞,2022-11-01
405001787,금능농공단지,126.243459,33.358994,(주)대광콘크리트 앞,2022-11-01
405001786,금능농공단지,126.243275,33.359128,도암엔지니어링 앞,2022-11-01
405001785,금능농공단지입구,126.247375,33.362659,농공단지입구 교차로 방향,2022-11-01
405001784,금능농공단지입구,126.247209,33.362581,농공단지입구교차로(금능농공단지방향),2022-11-01
405001256,금능리,126.232339,33.387222,관광지이정표 맞은편(한림공원방향),2022-11-01
405001255,금능리,126.232267,33.3874,일성콘도 좌측,2022-11-01
405001258,금능석물원,126.226282,33.386041,금능리대합실 앞,2022-11-01
405002453,금능석물원,126.226151,33.385806,,2022-11-01
405000901,금능석물원,126.226006,33.385901,24시슈퍼맞은편,2022-11-01
405001746,금능해수욕장,126.235648,33.389465,금능으뜸원해변 맞은편,2022-11-01
405001745,금능해수욕장,126.235585,33.38954,금능으뜸원해변 앞,2022-11-01
405001265,금등리마을,126.191272,33.361113,너울빌리지 좌측,2022-11-01
405001264,금등리마을,126.192964,33.361755,너울빌리지 맞은편(판포리방향),2022-11-01
405001987,금백조로입구,126.765371,33.447682,,2022-11-01
405001988,금백조로입구,126.764565,33.447498,,2022-11-01
405000984,금붕사,126.890629,33.50048,종달리방향,2022-11-01
405000968,금붕사,126.890908,33.50054,하도리방향,2022-11-01
405001209,금빛신협,126.3058,33.44655,농산물간이집하장 앞,2022-11-01
405001210,금빛신협,126.304925,33.445953,무량법사 좌측,2022-11-01
405001877,금산,126.679968,33.495062,달빛빌리지 앞,2022-11-01
405001876,금산,126.680125,33.495318,달빛빌리지 건너편,2022-11-01
405001756,금산목,126.80527,33.553649,가완식품건너편,2022-11-01
405001952,금산목,126.804639,33.553304,행원로5길입구 맞은편,2022-11-01
405001980,금산학교마을,126.327118,33.442939,,2022-11-01
405001981,금산학교마을,126.327184,33.443117,,2022-11-01
405001212,금성리,126.301433,33.4445,곽지신협방향 SK주유소앞,2022-11-01
405001211,금성리,126.302391,33.444964,금성교회 좌측 앞,2022-11-01
405002500,금성리경로당,126.300321,33.444172,,2022-11-01
405002501,금성리경로당,126.30053,33.443954,,2022-11-01
405001054,금악 취락구조,126.292801,33.362002,,2022-11-01
405001055,금악 취락구조,126.292233,33.36255,한다농원 우측,2022-11-01
405001052,금악동물병원,126.297861,33.36053,금악동물병원 건너편,2022-11-01
405001053,금악동물병원,126.298067,33.360983,금악동물병원 우측,2022-11-01
405001050,금악리,126.294916,33.357633,한림리방향 광고대 앞,2022-11-01
405000807,금악리,126.294657,33.357434,,2022-11-01
405001845,금악보건진료소,126.296506,33.358869,금악보건진료소 우측,2022-11-01
406001387,금악입구,126.354144,33.330689,사거리고가도로 코너,2022-11-01
405002554,금악초등학교,126.294844,33.356653,,2022-11-01
405001051,금악초등학교,126.295712,33.357195,금악초등학교앞,2022-11-01
405001056,금악홀못길 입구,126.287133,33.366583,중산가서로 4416 건물 앞,2022-11-01
405001057,금악홀못길 입구,126.2869,33.366667,중산간서로 4416 건너편,2022-11-01
405002604,금오름,126.304993,33.34989,,2022-11-01
405002605,금오름,126.30572,33.34961,,2022-11-01
405002491,금천마을,126.553875,33.479612,,2022-11-01
405000619,금천마을,126.553429,33.478644,아라동주민센터 방향,2022-11-01
405000620,금천마을,126.553483,33.478497,영평상동방향(다담빌리지앞쪽),2022-11-01
405002490,금천마을,126.554009,33.47961,,2022-11-01
405002493,금천마을회관,126.553557,33.481375,,2022-11-01
405002492,금천마을회관,126.553573,33.480793,,2022-11-01
406001978,금호리조트,126.700949,33.273474,,2022-11-01
406001979,금호리조트,126.70084,33.273235,,2022-11-01
405001347,김녕리,126.747119,33.554368,MG새마을금고김녕지점 우측,2022-11-01
405001346,김녕리,126.747893,33.554193,김녕우체국 좌측,2022-11-01
405001712,김녕미로공원,126.772493,33.536037,김녕미로공원 맞은편,2022-11-01
405001711,김녕미로공원,126.772468,33.536137,미로공원입구 우측,2022-11-01
405002608,김녕사굴,126.775177,33.544013,,2022-11-01
405002571,김녕사굴,126.774906,33.543866,,2022-11-01
405001341,김녕해수욕장,126.760293,33.555819,구좌체육관 앞,2022-11-01
405001342,김녕해수욕장,126.759317,33.556167,해변주차장 건너편,2022-11-01
405001345,김녕환승정류장(김녕초등학교),126.751267,33.5549,김녕킹마트 앞,2022-11-01
405001344,김녕환승정류장(김녕초등학교),126.75125,33.555033,김녕초등학교 우측,2022-11-01
405001920,김만덕객주(시티투어),126.532715,33.517155,t-스테이션타이어앞,2022-11-01
405002327,김만덕기념관,126.529917,33.515921,,2022-11-01
405002326,김만덕기념관,126.530036,33.515813,,2022-11-01
406001419,김영갑갤러리두모악,126.856839,33.37202,김영갑갤러리 맞은편,2022-11-01
406001418,김영갑갤러리두모악,126.856554,33.371942,김영갑갤러리앞(즐거운농수산 앞),2022-11-01
405001982,까끄래기오름,126.705569,33.433878,,2022-11-01
405001983,까끄래기오름,126.705547,33.433767,,2022-11-01
405002471,까사라벨로,126.588218,33.493385,,2022-11-01
405002472,까사라벨로,126.588079,33.493749,,2022-11-01
406000301,꽃동산,126.588645,33.279425,경천전문요양원앞,2022-11-01
406001862,꿈에그린아파트,126.271854,33.281336,,2022-11-01
406001861,꿈에그린아파트,126.272104,33.28143,,2022-11-01
406002031,꿩망동산,126.873869,33.383805,,2022-11-01
406002032,꿩망동산,126.87427,33.383662,,2022-11-01
405001135,낙선동,126.693409,33.514538,낙선동입구 앞,2022-11-01
405001136,낙선동,126.693492,33.514634,낙선동입구 맞은편(단독주택),2022-11-01
405000905,낙천리,126.227158,33.32606,낙천리회관 우측,2022-11-01
405000866,낙천리,126.227011,33.325972,낙원로 167 건물 우측,2022-11-01
405002318,낙천폭낭거리,126.229082,33.324221,,2022-11-01
405002319,낙천폭낭거리,126.229,33.324151,,2022-11-01
406000809,난산 동 동네,126.875652,33.40216,난산리 노인복지회관,2022-11-01
406000810,난산 동 동네,126.875802,33.402057,빨간지붕단독주택 앞,2022-11-01
406000808,난산 앞 동산,126.874625,33.401553,난산로36번길 우측,2022-11-01
406001391,난산리 노인복지회관,126.874027,33.400978,난산노인복지회관 건너편,2022-11-01
406000805,난산리사무소,126.870708,33.40141,난산로 36번길 우측,2022-11-01
406000806,난산리사무소,126.87116,33.40124,난산리복지회관 좌측,2022-11-01
406001061,난산입구,126.880538,33.385831,제주블루오션코리아 건너편,2022-11-01
406001062,난산입구(성산기상대),126.881731,33.386021,제주블루오션코리아 앞쪽(온평리방향),2022-11-01
405000343,남광로입구,126.537467,33.492517,스트라이크볼링센터,2022-11-01
405000344,남광초등학교,126.537677,33.492928,송학화원앞,2022-11-01
405000118,남국사,126.54979,33.460496,제주대학교 방향,2022-11-01
405000117,남국사,126.549582,33.462152,웃인다마을 방향,2022-11-01
405002046,남국원(광양방면),126.543882,33.47957,,2022-11-01
405002045,남국원(아라방면),126.543811,33.479705,,2022-11-01
406000447,남군농협,126.565,33.2482,농협남제주지점 앞,2022-11-01
406001790,남내소,126.623558,33.269664,,2022-11-01
406001791,남내소,126.623822,33.269634,,2022-11-01
405000372,남녕고등학교,126.483112,33.488046,하와이오피스텔 앞,2022-11-01
405000365,남녕마트,126.48185,33.489933,남냥화원 건너편,2022-11-01
405000366,남녕마트,126.481867,33.4897,연동아파트 가동 앞,2022-11-01
406000360,남문,126.524342,33.252574,고갠드루방향,2022-11-01
406000361,남문,126.524207,33.252634,단독주택61번 앞(수모루방향),2022-11-01
405000837,남문동,126.263489,33.396549,명월하동 복지회관 건너편,2022-11-01
405000173,남서광마을,126.523759,33.499789,영창악기월드 앞,2022-11-01
405000152,남서광마을입구,126.521267,33.499683,투다리서사라점 앞,2022-11-01
406000113,남성마을,126.554173,33.242625,흙으로 요가 앞,2022-11-01
406000497,남성마을,126.554233,33.24295,흙으로 요가 맞은편,2022-11-01
406000117,남성마을입구,126.552236,33.247952,하트농원 맞은편,2022-11-01
406000116,남성마을입구,126.552606,33.247707,하트농원 옆,2022-11-01
406001376,남양맨션,126.567905,33.255917,남영전기 좌측,2022-11-01
406001377,남양맨션,126.568081,33.25584,대광광고 좌측,2022-11-01
406001696,남영농장,126.734358,33.314967,,2022-11-01
406001695,남영농장,126.733715,33.314712,,2022-11-01
406001676,남용통상,126.57892,33.290717,,2022-11-01
406001677,남용통상,126.57898,33.290643,,2022-11-01
406000880,남원2리,126.707873,33.295103,비닐하우스 맞은편,2022-11-01
406000881,남원2리,126.707792,33.295529,비닐하우스 앞쪽,2022-11-01
406001398,남원2리 복지회관,126.709967,33.293224,복지회관 맞은편,2022-11-01
406001399,남원2리 복지회관,126.70982,33.293218,복지회관 우측,2022-11-01
406000729,남원농협 신흥지소,126.766958,33.302351,코사마트 좌측,2022-11-01
406000730,남원농협 신흥지소,126.767106,33.302417,방구동 방향,2022-11-01
406000738,남원리 월산동,126.710687,33.291613,반사경 교통시설물 앞,2022-11-01
406000737,남원리 월산동,126.710583,33.291533,마을안 팽나무 옆,2022-11-01
406001939,남원반석타운,126.706459,33.283547,,2022-11-01
406001940,남원반석타운,126.706674,33.283548,,2022-11-01
406001131,남원생활체육관,126.706344,33.275718,아마레펜션 우측,2022-11-01
406001129,남원생활체육관,126.706543,33.27565,아마레펜션 건너편,2022-11-01
406001127,남원우체국,126.714633,33.277933,남원우체국 좌측,2022-11-01
406001133,남원우체국,126.714034,33.277926,우리통증의원 앞,2022-11-01
406001143," 남원읍 충혼묘지,물영아리",126.69166,33.360836,충혼묘지 외부주차장 앞,2022-11-01
406001114," 남원읍 충혼묘지,물영아리",126.692679,33.359543,충혼묘지 맞은편,2022-11-01
406000993,남원읍사무소,126.719745,33.279398,희야네식당 앞,2022-11-01
406000992,남원읍사무소,126.721017,33.279567,서귀포수협 앞,2022-11-01
406001234,남원중학교,126.717528,33.280717,나무이야기 게스트하우스 앞,2022-11-01
406001233,남원중학교,126.717642,33.280638,모나리자 헤어모드 앞,2022-11-01
406001344,남원취락구조,126.7002,33.275155,남원 화이트빌리지펜션 좌측,2022-11-01
406001343,남원취락구조,126.700308,33.274958,이시스 체험농원 건너편,2022-11-01
406001236,남원포구입구,126.717774,33.27871,남원 공인중개사 사무소 앞,2022-11-01
406001235,남원포구입구,126.717728,33.278872,남원로터리클럽 앞,2022-11-01
406001604,남원환승정류장(남원읍사무소),126.72114,33.280528,,2022-11-01
406001603,남원환승정류장(남원읍사무소),126.720819,33.280625,,2022-11-01
406001201,남조로 사려니숲길,126.685246,33.395224,사려니숲길 입구 건너편,2022-11-01
406001200,남조로 사려니숲길,126.685344,33.394605,사려니숲길 입구 좌측,2022-11-01
405001373,남조로검문소,126.657819,33.469859,초록마을 방향,2022-11-01
405001156,남조로검문소,126.661177,33.469679,대흘교차로 방면,2022-11-01
405000990,남조로검문소,126.659755,33.468876,검문소 남쪽,2022-11-01
405002377,남조로검문소,126.659807,33.470431,,2022-11-01
405002087,남조순오름 입구,126.491357,33.477285,,2022-11-01
405002086,남조순오름 입구,126.491123,33.477406,,2022-11-01
405000044,남주동,126.408761,33.484051,성원냉동,2022-11-01
405000043,남주동,126.408467,33.483683,흑돼지가노는집가게 앞,2022-11-01
,,,,,2022-11-01
406000312,남주중고등학교,126.566088,33.274878,남주중학교정문 우측,2022-11-01
405002090,남학교,126.526685,33.463626,,2022-11-01
